1048576,2048,2,0,5,200,5,0.000054,462460
1048576,2048,4,0,5,200,5,0.000054,462460
1048576,2048,8,0,5,200,5,0.000054,462460
2097152,64,32768,0,28,2400,88,0.000951,2589776
2097152,64,1,0,6,2400,88,0.000951,554952
2097152,64,2,0,6,2400,88,0.000951,554952
2097152,64,4,0,6,2400,88,0.000951,554952
2097152,64,8,0,7,2400,88,0.000951,647444
2097152,128,16384,0,16,1200,45,0.000487,1479872
2097152,128,1,0,6,1200,45,0.000487,554952
2097152,128,2,0,6,1200,45,0.000487,554952
2097152,128,4,0,6,1200,45,0.000487,554952
2097152,128,8,0,6,1200,45,0.000487,554952
2097152,256,8192,0,9,600,23,0.000249,832428
2097152,256,1,0,6,600,23,0.000249,554952
2097152,256,2,0,6,600,23,0.000249,554952
2097152,256,4,0,6,600,23,0.000249,554952
2097152,256,8,0,6,600,23,0.000249,554952
2097152,1024,2048,0,4,200,7,0.000076,369968
2097152,1024,1,0,6,200,7,0.000076,554952
2097152,1024,2,0,6,200,7,0.000076,554952
2097152,1024,4,0,6,200,7,0.000076,554952
2097152,1024,8,0,6,200,7,0.000076,554952
2097152,2048,1024,0,3,200,5,0.000054,277476
2097152,2048,1,0,6,200,5,0.000054,554952
2097152,2048,2,0,6,200,5,0.000054,554952
2097152,2048,4,0,6,200,5,0.000054,554952
2097152,2048,8,0,6,200,5,0.000054,554952
